Price,Close,High,Low,Open,Volume
Ticker,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK
Date,,,,,
2020-07-15,1976.4539794921875,2045.9138636691757,1976.4539794921873,2020.6558164683295,182296468
2020-07-16,1982.7686767578125,1995.397871662738,1976.4542488884804,1976.4542488884804,128809144
2020-07-17,1957.51025390625,1989.0830683172835,1957.51025390625,1982.7684715184544,131548742
2020-07-20,1925.9373779296875,1976.453807091176,1913.308185847769,1957.5100189682983,150206164
2020-07-21,1989.082763671875,2008.0263815838691,1925.9373141041985,1925.9373141041985,224576578
2020-07-22,1957.51025390625,2001.7120923318291,1951.1958266905337,1995.3976651161129,190916547
2020-07-23,1982.7686767578125,1995.397871662738,1957.5104565310921,1970.1396514360176,162646279
2020-07-24,1951.19580078125,1982.7684451899277,1951.1958007812498,1976.4540180580586,104287961
2020-07-27,1989.082763671875,1989.082763671875,1951.1955278478865,1951.1955278478865,103970385
2020-07-28,1982.7686767578125,2001.7122995320701,1957.5104565310921,1995.397871662738,113763744
2020-07-29,1970.139404296875,1989.0830246947983,1957.5102109761867,1982.768428034454,73895646
2020-07-30,1995.3975830078125,2001.7120099636975,1963.8247698959638,1976.4539629739459,86328061
2020-08-03,1888.0496826171875,2008.0261411376434,1875.4206620491184,2001.7115460620755,373214336
2020-08-04,1944.8812255859375,1944.8812255859377,1894.3647904733675,1894.3647904733675,171919769
2020-08-05,1944.8812255859375,1963.8248463573732,1919.6230080296525,1957.510249572524,177648668
2020-08-06,1963.824951171875,1976.4541454156272,1951.1959265112446,1957.5103540499988,126064817
2020-08-07,1963.824951171875,1976.4541454156272,1932.2521351456162,1963.824951171875,98910738
2020-08-10,1976.4539794921875,1989.0830030926104,1957.5101897168915,1963.8247863086567,100613457
2020-08-11,2014.341064453125,2033.284683183653,1976.4538269920686,1976.4538269920686,189708286
2020-08-12,2115.373779296875,2128.0029716557283,2014.3410883415302,2014.3410883415302,505369848
2020-08-13,2102.744873046875,2178.519522649836,2083.8012530419114,2115.373896522482,235648930
2020-08-14,2109.0595703125,2115.3739975603503,2071.172158909828,2102.7449734815355,109069303
2020-08-18,2222.721435546875,2229.035862710047,2109.059542029329,2109.059542029329,288206078
2020-08-19,2247.979736328125,2298.496176816722,2222.7216856669575,2222.7216856669575,239290433
2020-08-24,2298.49609375,2304.81069097865,2222.7216053386946,2229.0360329842206,214473234
2020-08-25,2399.528564453125,2399.528564453125,2298.495704248191,2317.4393231408426,197233406
2020-08-26,2361.641845703125,2412.1582905354094,2336.383792870128,2399.5292641189108,178162157
2020-08-27,2336.38330078125,2386.8995653906572,2311.1250836849918,2361.641348294399,206786961
2020-08-28,2330.068603515625,2361.6412463355337,2304.8103875098363,2342.697626726968,85678499
2020-08-31,2216.4072265625,2361.6417900541237,2210.0926287114735,2336.3837378163,292651694
2020-09-01,2279.552001953125,2292.181193808223,2197.462933227347,2241.6647655540105,216658972
2020-09-02,2311.125244140625,2311.125244140625,2266.923403549127,2285.867025290752,117619091
2020-09-03,2260.60888671875,2330.06894862676,2241.6652643044067,2311.125326212417,197577052
2020-09-04,2241.664794921875,2279.552031817347,2197.4629620161268,2279.552031817347,148013826
2020-09-07,2216.4072265625,2254.2944745023774,2210.0926287114735,2241.6654483834654,104297421
2020-09-08,2222.721435546875,2254.2940801120694,2216.4068388005912,2216.4068388005912,89521636
2020-09-09,2153.261474609375,2203.777742047834,2134.317853122063,2197.4633146074766,196282440
2020-09-10,2008.026611328125,2083.8012612287907,2008.026611328125,2083.8012612287907,305637969
2020-09-11,2052.228515625,2090.1157570314813,1900.6793804159638,1906.9939771780814,641858446
2020-09-14,2172.205078125,2178.519675096233,2083.801398860203,2083.801398860203,303482811
2020-09-15,2102.744873046875,2184.8339495960863,2090.115679988162,2172.2049261204793,215087925
2020-09-16,2058.54296875,2140.6320425972235,2045.913776106981,2128.0030195373047,152384862
2020-09-17,2020.6561279296875,2090.1160228131353,2001.7123352344195,2064.8579717190455,184375724
2020-09-18,2033.284912109375,2064.8577266037396,2014.3412912460017,2020.6558880614973,223172404
2020-09-21,2014.341064453125,2052.228301914181,1989.082849618056,2020.6556605576657,125587849
2020-09-22,1976.4539794921875,2014.341219876564,1957.5101897168915,1963.8247863086567,148046607
2020-09-23,1944.8812255859375,2008.026684685094,1925.937604814502,2001.7120879002446,132670981
2020-09-24,1913.3087158203125,1944.8815351874564,1900.6796898233388,1913.3087158203125,180569548
2020-09-25,1995.3975830078125,2008.0266065026885,1919.6229332892392,1932.251956784115,186363128
2020-09-28,1951.19580078125,2039.5994764585248,1944.88120406627,2008.0266624667363,149014953
2020-09-29,1919.6229248046875,1995.3975741883442,1906.9939013656308,1970.1393577271253,200970281
2020-09-30,1919.6229248046875,1944.8811412659065,1894.3647083434687,1932.2519482437444,184622458
2020-10-01,1995.3975830078125,2001.7120099636975,1932.251956784115,1951.195746401088,143036570
2020-10-02,1957.51025390625,2026.9703099440333,1932.2520362940459,2008.0266891306585,172772944
2020-10-05,1995.3975830078125,2001.7120099636975,1963.8247698959638,1995.3975830078127,101996951
2020-10-06,2014.341064453125,2045.9137058096403,2008.026468348584,2033.284683183653,132900775
2020-10-07,1970.139404296875,2001.7120484323773,1944.8811872386077,1995.3976213551425,317619596
2020-10-08,1989.082763671875,2001.7117857521753,1963.8245499281868,1989.082763671875,136318754
2020-10-09,1989.082763671875,2001.7117857521753,1970.1391457598806,1989.082763671875,89241681
2020-10-12,2014.341064453125,2026.970087079112,1989.082849618056,1995.3974457225968,172174643
2020-10-13,2071.172119140625,2083.801312560057,1989.0830402467614,2014.3412575025143,224885904
2020-10-14,2121.6884765625,2134.3176695230613,2077.486640366744,2083.8012368470245,213271353
2020-10-15,2090.115966796875,2134.317978984728,2090.115966796875,2121.688784193019,201627762
2020-10-16,2052.228515625,2121.688571258957,2026.970298159642,2109.0595473178337,154490628
2020-10-19,2071.172119140625,2077.4867158503407,2039.599474758267,2058.5430953043037,105821057
2020-10-20,2052.228515625,2077.486733090358,2026.970298159642,2071.1721363282404,147444676
2020-10-21,2045.9136962890625,2090.1155296489683,2039.599269797,2071.1719110065933,128682202
2020-10-22,2083.80126953125,2083.80126953125,2020.6558124873256,2033.2848360628677,176153302
2020-10-23,2077.48681640625,2115.3740593321677,2064.8577919586505,2115.3740593321677,128973377
2020-10-26,2109.0595703125,2121.688594391315,2077.486755740792,2083.8013525717565,111346673
2020-10-27,2121.6884765625,2146.9466929005184,2102.7448567047622,2109.059453185043,201640192
2020-11-02,2134.31787109375,2140.6322985872775,2083.8014336468054,2121.6886769404537,172465378
2020-11-03,2134.31787109375,2146.9468956639257,2121.6886769404537,2140.6322985872775,133604017
2020-11-04,2077.48681640625,2159.5758992734445,2077.48681640625,2159.5758992734445,152055736
2020-11-05,2203.77734375,2203.77734375,2121.6882756135724,2128.0028714957866,258276321
2020-11-06,2247.979736328125,2273.2379565724236,2191.1488679658014,2216.4070882101,295649686
2020-11-09,2330.068603515625,2330.068603515625,2260.6085518954824,2323.754007118402,283205831
2020-11-10,2525.819580078125,2532.1341765115894,2380.5850491901706,2399.52866890746,622129055
2020-11-11,2601.594482421875,2645.7963226036077,2494.247180492399,2506.8762050086993,392814584
2020-11-12,2494.2470703125,2588.965173958515,2475.3032800001843,2588.965173958515,366633582
2020-11-13,2525.819580078125,2576.3360123796324,2500.5613639273715,2506.8759603608355,261115910
2020-11-16,2500.561767578125,2570.021830809445,2481.6181448028797,2557.3928054869916,212327977
2020-11-17,2500.561767578125,2538.4491827117463,2481.6181448028797,2525.8199878061623,198939646
2020-11-18,2551.07763671875,2557.392232757384,2506.875803614496,2513.19039965313,200926500
2020-11-19,2551.07763671875,2607.908661900273,2513.19039965313,2532.13401818594,219674674
2020-11-20,2538.448974609375,2576.336217053865,2519.5051838040135,2551.077998896499,137266310
2020-11-23,2576.336181640625,2588.965205754156,2532.1343428685946,2532.1343428685946,135864336
2020-11-24,2652.111083984375,2671.054706724178,2576.3364234420337,2601.594643622814,226784757
2020-11-25,2727.88525390625,2772.0870916248396,2683.68341618766,2727.88525390625,311676963
2020-11-26,2708.94140625,2727.8850251719496,2664.7395722377523,2664.7395722377523,150181303
2020-11-27,2696.312744140625,2759.458205520818,2696.312744140625,2734.199987052117,126437063
2020-11-30,2582.650634765625,2702.626950708443,2519.5050089626516,2683.683330800793,493687757
2020-12-01,2677.368896484375,2689.99809024322,2570.021597449771,2607.90900914319,251258199
2020-12-02,2715.25634765625,2740.5145659580658,2683.6835323832006,2727.885372015599,149985830
2020-12-03,2778.401611328125,2778.401611328125,2715.25615484903,2746.8287982970246,218887830
2020-12-04,2715.25634765625,2778.401808619231,2696.3127263256674,2778.401808619231,165420527
2020-12-07,2778.401611328125,2791.0306347907017,2746.8287982970246,2746.8287982970246,154937236
2020-12-08,2778.401611328125,2778.401611328125,2740.514371357289,2778.401611328125,89400744
2020-12-10,2734.199951171875,2809.9746055836054,2734.199951171875,2809.9746055836054,212997338
2020-12-11,2702.627197265625,2778.4018533921535,2689.9981727027634,2778.4018533921535,191894904
2020-12-14,2702.627197265625,2721.5709884845974,2696.3127697757545,2715.2563914116063,140126140
2020-12-15,2702.627197265625,2708.9417943386156,2677.3689785567817,2702.627197265625,147085740
2020-12-16,2727.88525390625,2746.82887441663,2715.2562300936997,2740.51444730191,143051750
2020-12-17,2734.199951171875,2753.1435723790282,2721.5709268948117,2753.1435723790282,155902502
2020-12-18,2702.627197265625,2715.2563914116063,2696.3127697757545,2696.3127697757545,228155710
2020-12-21,2658.42529296875,2740.514544193497,2658.42529296875,2734.1999472724124,240869950
2020-12-22,2607.9091796875,2702.6272911573537,2601.5945823951342,2677.3690715710172,188635658
2020-12-23,2626.8525390625,2639.4815628000792,2494.247026693928,2620.5379424021557,187175822
2020-12-28,2683.683349609375,2689.997946150549,2626.852489488126,2683.683349609375,94730336
2020-12-29,2639.4814453125,2702.6269003559078,2633.1668489332287,2683.6832808011955,82725388
2020-12-30,2633.1669921875,2658.4252094956264,2607.908944462485,2645.796185633119,99024700
2021-01-04,2721.571044921875,2727.8854725426877,2620.5381679913826,2620.5381679913826,106226854
2021-01-05,2696.312744140625,2715.256365596371,2677.36895310176,2715.256365596371,106964857
2021-01-06,2652.111083984375,2715.2565496447605,2626.8528638035946,2702.627354762805,128299616
2021-01-07,2702.627197265625,2708.9417943386156,2658.42535692093,2689.9981727027634,141798389
2021-01-08,2772.087158203125,2772.087158203125,2715.2562953070565,2734.199916272413,205011531
2021-01-11,2936.26513671875,2942.579732810193,2784.7160176057773,2791.030444114126,422093240
2021-01-12,2980.467041015625,3012.0396830568925,2948.8943989743575,2955.2089952158503,260390447
2021-01-13,3024.6689453125,3056.2415880820804,2999.410898930076,3012.039752538186,231181533
2021-01-14,3012.0400390625,3049.927281823312,2980.4673932895294,3043.613024001707,146980798
2021-01-15,2892.0634765625,3012.039791991379,2873.1196871528937,3012.039791991379,225189839
2021-01-18,2917.32177734375,2936.2655684031606,2866.805679517798,2892.063728430774,182568723
2021-01-19,2917.32177734375,2967.83821433594,2911.0075194901847,2967.83821433594,152430182
2021-01-20,3087.814453125,3106.75790240314,2936.265163068923,2948.894355365144,277723446
2021-01-21,3024.6689453125,3125.7018091746027,3012.039752538186,3106.758020013132,177275431
2021-01-22,2980.467041015625,3068.870710064131,2955.2089952158503,3068.870710064131,183332136
2021-01-25,3018.3544921875,3024.669088874371,2911.0073660093567,3024.669088874371,165278734
2021-01-26,2936.26513671875,3024.668803666575,2917.321348444421,3018.3542075751325,163850580
2021-01-27,2917.32177734375,2980.467408375547,2841.547291438584,2936.2655684031606,198692361
2021-01-28,2822.603515625,2936.2654078509436,2791.0307018354733,2892.0635702954714,176270344
2021-01-29,2639.4814453125,2911.007224207047,2639.4814453125,2885.7488386899613,308226863
2021-02-01,2778.401611328125,2803.659827836384,2500.5613993203806,2639.481505324253,355113743
2021-02-02,2753.143310546875,2835.2323844986627,2689.9978560006457,2835.2323844986627,167527833
2021-02-03,2765.772705078125,2828.9181642333047,2753.1435114972214,2828.9181642333047,124241205
2021-02-04,2835.23291015625,2892.0639484926096,2759.45841848528,2809.974859321348,162519997
2021-02-05,2822.603515625,2866.805522763582,2791.0307018354733,2866.805522763582,99005120
2021-02-08,2816.289306640625,2860.491319864052,2809.9748786799637,2860.491319864052,120218986
2021-02-09,2917.32177734375,3012.0400543083265,2841.547291438584,2841.547291438584,464366860
2021-02-10,2936.26513671875,2974.1523741012197,2904.6924954277233,2923.635944535864,202155881
2021-02-11,2955.209228515625,2974.152679569403,2923.6362448156237,2967.8380828294025,99681961
2021-02-15,2974.152587890625,3018.354424541875,2967.8379913452736,2974.152587890625,93158189
2021-02-16,2948.894775390625,2993.096615557091,2942.5801783430957,2993.096615557091,71623667
2021-02-17,2923.635986328125,2986.781608979009,2917.321390146417,2974.1524166155937,101529553
2021-02-18,2948.894775390625,3012.0400675334395,2936.2655812955663,2967.8382273669736,152089286
2021-02-19,3024.6689453125,3024.6689453125,2904.69263145513,2904.69263145513,109884637
2021-02-22,3024.6689453125,3075.185377243551,3005.7251561510293,3062.5561844692375,157619632
2021-02-23,3024.6689453125,3049.9269916949233,2993.096302542919,3037.2981380868137,107810772
2021-02-24,2986.78173828125,3043.6127672107264,2974.152545371098,3024.6689778454984,105582023
2021-02-25,2986.78173828125,3012.0397849353462,2948.8944987170016,3012.0397849353462,131635423
2021-02-26,2974.152587890625,2999.410974072032,2967.8379913452736,2986.7817809813287,161796404
2021-03-01,3049.92724609375,3049.92724609375,2980.4673583736826,3030.9837945183826,127020403
2021-03-02,3030.9833984375,3081.4998279808474,3030.9833984375005,3075.185231892155,75195758
2021-03-03,3062.556396484375,3062.556396484375,2993.0965097494773,3030.9837515290787,85026738
2021-03-04,3005.7255859375,3062.556622381936,2986.782133233523,3062.556622381936,117897176
2021-03-05,3012.0400390625,3012.0400390625,2967.838199313847,2993.0965872652123,71188389
2021-03-08,2986.78173828125,3043.6127672107264,2986.78173828125,3030.983574300574,69917647
2021-03-09,2892.0634765625,2999.41093821785,2879.4342836227625,2999.41093821785,165527119
2021-03-10,2923.635986328125,2942.579774873248,2898.377940767487,2936.2651786915403,77405916
2021-03-12,2892.0634765625,2961.523359398638,2866.805429849234,2961.523359398638,152360111
2021-03-15,2885.749267578125,2923.636512318458,2879.4346702603602,2892.0638648958893,95483079
2021-03-16,2980.467041015625,3012.0396830568925,2911.007160691597,2942.5798027328647,151028868
2021-03-17,2948.894775390625,2967.8382273669736,2904.6929352241596,2955.2093724381543,116245827
2021-03-18,3005.7255859375,3012.0401832275766,2961.5237440732167,2974.15293865337,95635541
2021-03-19,2948.894775390625,2999.4112126046202,2948.894775390625,2999.4112126046202,166398004
2021-03-22,2923.635986328125,2967.837820433886,2917.321390146417,2967.837820433886,67100278
2021-03-23,2948.894775390625,2980.4674214620322,2936.2655812955663,2980.4674214620322,115036356
2021-03-24,2948.894775390625,2986.7820185095616,2936.2655812955663,2986.7820185095616,120514341
2021-03-25,2917.32177734375,2967.83821433594,2892.063728430774,2967.83821433594,95145043
2021-03-26,2980.467041015625,2980.467041015625,2917.321417766894,2923.636014008386,106978057
2021-03-29,2980.467041015625,3018.3542792983853,2980.467041015625,3018.3542792983853,106807554
2021-03-30,2841.547119140625,2967.8380343802983,2828.918095449901,2967.8380343802983,214898061
2021-03-31,2778.401611328125,2828.918044344643,2689.997938340771,2809.974424359225,323139711
2021-04-01,2708.94140625,2759.4578364305967,2658.424976069404,2746.828644093899,340183845
2021-04-05,2652.111083984375,2734.2001723845633,2626.8528638035946,2727.8855749435857,345533898
2021-04-06,2716.071533203125,2735.472015622594,2683.7372800553876,2696.6708771107224,167319270
2021-04-07,2716.071533203125,2741.9387273137945,2690.204165419522,2735.472015622594,116953800
2021-04-08,2813.07421875,2819.5411047427588,2735.4722815287,2748.405879841266,158572578
2021-04-09,2813.07421875,2845.4084750408424,2813.07421875,2832.474876728276,125277643
2021-04-12,2722.5380859375,2838.941147330993,2716.0713746238616,2838.941147330993,115119078
2021-04-13,2690.2041015625,2754.8724326500173,2664.336734392907,2722.5381802697934,120186645
2021-04-14,2813.07421875,2813.07421875,2729.0053955359413,2767.8063641465915,113531640
2021-04-15,2851.874755859375,2851.874755859375,2767.8057768119916,2838.940986618433,86272180
2021-04-16,2806.607177734375,2884.209105867325,2787.2066957011375,2877.742394304866,74495706
2021-04-19,2832.474609375,2832.474609375,2787.20675904436,2819.540838610283,62185614
2021-04-20,2787.20654296875,2800.1401390578676,2729.0049263854194,2774.272773206712,98216076
2021-04-21,2735.471923828125,2774.272887365016,2735.471923828125,2741.9386353023215,51954007
2021-04-22,2716.071533203125,2754.872498042063,2716.071533203125,2735.472015622594,118813822
2021-04-23,2748.405517578125,2767.805999326302,2709.6045540817704,2716.071439222139,120513461
2021-04-26,2677.2705078125,2748.405728804813,2670.803795848065,2741.9388431674365,157367288
2021-04-27,2696.670654296875,2716.0713087862882,2683.7370583101856,2716.0713087862882,146082083
2021-04-28,2670.803955078125,2729.005408265585,2670.803955078125,2696.6711518239176,126586116
2021-04-29,2690.2041015625,2716.071468732093,2677.270331141239,2709.6045835214622,124711354
2021-04-30,2619.069091796875,2690.2043137045493,2619.069091796875,2683.737427983958,257497837
2021-05-03,2593.201416015625,2632.002378406183,2586.734531059558,2625.535667123039,124235705
2021-05-04,2625.53564453125,2632.002355758751,2593.201393702061,2599.668278602483,84287635
2021-05-05,2644.9365234375,2670.8038932574964,2638.469637564264,2657.8701215110245,117321536
2021-05-06,2657.8701171875,2670.803888912933,2632.002747409582,2670.803888912933,86226199
2021-05-07,2619.069091796875,2677.2705422633667,2612.602206076284,2677.2705422633667,83358229
2021-05-10,2619.069091796875,2644.9364610062967,2619.069091796875,2619.069091796875,81377755
2021-05-11,2580.267822265625,2612.602075580589,2573.80111054098,2606.1351901830094,167031505
2021-05-17,2522.066162109375,2586.7344896151703,2522.066162109375,2560.867123878268,214824800
2021-05-18,2522.066162109375,2560.867123878268,2515.5992772569193,2560.867123878268,127276708
2021-05-19,2502.66552734375,2547.933371181719,2489.7317584340967,2489.7317584340967,135307947
2021-05-20,2509.1328125,2541.4668925919764,2470.3316732475164,2483.2654442226567,164832677
2021-05-21,2515.599609375,2554.400749939473,2496.1991259292354,2535.000092820765,121124632
2021-05-24,2612.6015625,2625.5353307551372,2528.5327635332087,2567.33372095282,147190132
2021-05-25,2625.53564453125,2677.2702027158625,2612.601874730406,2632.002355758751,168676803
2021-05-27,2554.400390625,2709.6044100323043,2554.400390625,2677.2701597223618,622692705
2021-05-28,2632.00244140625,2696.6707714960667,2599.668363197805,2612.6019597465975,274099434
2021-05-31,2754.872314453125,2767.805910646545,2657.869735147248,2670.80350501359,326538660
2021-06-02,2754.872314453125,2832.474412632411,2735.471833326534,2813.0737578328976,312257333
2021-06-03,2819.540771484375,2819.540771484375,2729.005072978513,2761.339325447577,173444725
2021-06-04,2806.607177734375,2838.941256565461,2774.2729252303593,2832.474545003002,138144236
2021-06-07,2748.405517578125,2813.0738479630245,2722.5381506895797,2806.607136495584,152755788
2021-06-08,2716.071533203125,2767.8060950973977,2709.604647838991,2767.8060950973977,108888570
2021-06-09,2729.005126953125,2761.3393800616996,2651.4030236963063,2651.4030236963063,107433795
2021-06-10,2780.739501953125,2793.6730973160393,2754.8721375543855,2767.8057329173,106984877
2021-06-11,2767.8056640625,2813.073507215937,2767.8056640625,2813.073507215937,57809408
2021-06-14,2813.07421875,2813.07421875,2767.8063641465915,2800.140620437434,133363443
2021-06-15,2735.471923828125,2813.073850901906,2722.538153533876,2813.073850901906,200713646
2021-06-16,2593.201416015625,2696.6707069480876,2593.201416015625,2683.7371107088757,481002668
2021-06-17,2606.135009765625,2632.002375892265,2541.466681285488,2573.8009323620176,336253477
2021-06-18,2528.533203125,2625.5357872110694,2528.533203125,2625.5357872110694,325605954
2021-06-21,2547.933349609375,2567.33382913669,2496.198621754597,2509.1323905547456,159544775
2021-06-22,2612.6015625,2632.0020412098056,2534.999473987877,2547.9332422430143,132832794
2021-06-23,2547.933349609375,2632.002152118708,2547.933349609375,2619.0685569914676,178751767
2021-06-24,2580.267822265625,2593.2015930607845,2560.8673397458206,2586.734707663205,55421157
2021-06-25,2580.267822265625,2612.602075580589,2580.267822265625,2606.1351901830094,83150216
2021-06-28,2541.466552734375,2580.267513125263,2541.466552734375,2573.8008021753913,155357663
2021-06-29,2522.066162109375,2528.5330469618307,2496.1987963724728,2496.1987963724728,133952393
2021-06-30,2547.933349609375,2567.33382913669,2515.5991012819118,2522.065985681986,124133954
2021-07-01,2547.933349609375,2567.33382913669,2528.53287008206,2547.933349609375,105240907
2021-07-02,2580.267822265625,2606.1351901830094,2567.3342251434005,2586.734707663205,93832940
2021-07-05,2522.066162109375,2560.867123878268,2509.132566077384,2541.4666429938216,93466744
2021-07-06,2515.599609375,2554.400749939473,2515.599609375,2554.400749939473,60849751
2021-07-07,2470.33154296875,2547.93364370825,2463.864657822226,2534.9998734152027,163599005
2021-07-08,2502.66552734375,2522.066007035321,2470.3312787425257,2515.599122580494,162349164
2021-07-09,2457.39794921875,2502.6657979514302,2444.4641789105967,2496.198912797354,140611578
2021-07-12,2431.530517578125,2470.3314801243273,2425.063632596117,2457.3978838332346,131702194
2021-07-13,2444.46435546875,2457.3981267110807,2431.53075789936,2457.3981267110807,175683484
2021-07-14,2399.196533203125,2457.398157169106,2392.7298211747493,2444.464385766469,115704508
2021-07-15,2463.86474609375,2483.2654022283778,2412.1301840868787,2425.063781170363,139855425
2021-07-16,2483.265380859375,2496.198977831563,2463.8647248916936,2489.7320925090025,108336691
2021-07-19,2444.46435546875,2489.7322074710255,2444.46435546875,2489.7322074710255,69326497
2021-07-21,2470.33154296875,2509.1326801749638,2463.864657822226,2489.7320247353928,111008747
2021-07-22,2522.066162109375,2528.5330469618307,2483.265200340482,2502.6656812249284,93842180
2021-07-23,2502.66552734375,2554.4002556365454,2476.7981631973526,2547.933371181719,95960267
2021-07-26,2476.79833984375,2522.0661869102423,2470.331454927702,2522.0661869102423,90198037
2021-07-27,2457.39794921875,2496.198912797354,2437.997467429448,2496.198912797354,99741692
2021-07-28,2412.1298828125,2463.864438357739,2405.662998242003,2457.3977274601543,77777283
2021-07-29,2437.997314453125,2483.265160345397,2425.0635449565234,2431.530429704824,102817895
2021-07-30,2399.196533203125,2476.798640600119,2399.196533203125,2476.798640600119,113633172
2021-08-02,2418.5966796875,2437.997334088655,2392.7294878317975,2437.997334088655,105807637
2021-08-03,2425.0634765625,2444.463956587334,2405.662996537666,2418.5965919965847,87862477
2021-08-04,2489.732421875,2489.732421875,2437.9978534693637,2450.931452152534,91847406
2021-08-05,2619.069091796875,2644.9364610062967,2522.066500679779,2522.066500679779,294149590
2021-08-06,2541.466552734375,2625.5355318118513,2522.0660725389307,2619.0686471890654,152456913
2021-08-09,2489.732421875,2554.4009363097175,2470.331937013767,2547.9340501316547,102404178
2021-08-10,2470.33154296875,2515.5993916485595,2463.864657822226,2515.5993916485595,94349949
2021-08-12,2463.86474609375,2489.7321139336527,2457.398034388475,2489.7321139336527,94464021
2021-08-13,2502.66552734375,2509.132411798577,2470.3312787425257,2470.3312787425257,104829940
2021-08-16,2541.466552734375,2541.466552734375,2483.2651121480426,2502.6655923434864,70083530
2021-08-18,2632.00244140625,2644.9362116279694,2541.466744545921,2580.2677078652255,247351372
2021-08-19,2509.1328125,2599.6685146342334,2496.1990415248597,2586.734743659093,218214729
2021-08-20,2541.466552734375,2547.933437357161,2476.7982275252566,2509.1324769662724,88330535
2021-08-23,2560.867431640625,2580.2679148566012,2541.4669484246488,2573.8012028999033,68133856
2021-08-24,2515.599609375,2560.867461972766,2476.7986424834703,2554.400749939473,150882016
2021-08-25,2515.599609375,2522.066495081236,2489.7322402229993,2489.7322402229993,86571495
2021-08-26,2502.66552734375,2522.066007035321,2483.265047652179,2515.599122580494,69144334
2021-08-27,2483.265380859375,2515.5994601263114,2476.7984955368147,2515.5994601263114,79498923
2021-08-30,2547.933349609375,2547.933349609375,2483.2650266273563,2489.731737354523,128539860
2021-08-31,2541.466552734375,2554.400321979947,2502.6655923434864,2547.933437357161,134879489
2021-09-01,2515.599609375,2541.4669785270007,2509.132897341707,2541.4669785270007,97691477
2021-09-02,2502.66552734375,2515.599122580494,2483.265047652179,2496.198642888923,81242343
2021-09-03,2541.466552734375,2541.466552734375,2463.864458279684,2489.7318230979145,165056860
2021-09-06,2489.732421875,2573.8014211709506,2489.732421875,2554.4009363097175,188929693
2021-09-07,2528.533203125,2534.999914703922,2502.6658357905194,2515.5994326212945,140380354
2021-09-08,2653.388916015625,2760.093564112768,2646.275272809149,2717.411704873911,228087900
2021-09-09,2653.388916015625,2681.84348884153,2596.4797703638155,2632.0479863961964,306319600
2021-09-10,2688.95703125,2696.070674189815,2610.706958912037,2639.1615306712965,177033000
2021-09-13,2632.048095703125,2667.6163132126267,2603.5935216955236,2639.1617392050252,169825000
2021-09-14,2632.048095703125,2653.3890262088257,2603.5935216955236,2646.2753827069255,216363400
2021-09-15,2603.59326171875,2610.7069045103312,2575.1386905524246,2610.7069045103312,263544000
2021-09-16,2589.3662109375,2603.593497810783,2568.0252806275757,2596.4798543741417,194782800
2021-09-17,2568.025634765625,2589.366568018525,2539.571057095092,2582.252923600892,346529100
2021-09-20,2553.7978515625,2553.7978515625,2496.8887072379875,2553.7978515625,357971300
2021-09-21,2539.570556640625,2546.684199656425,2489.7750555300245,2496.8886985458244,410533900
2021-09-22,2568.025634765625,2596.480212436158,2504.002835006925,2504.002835006925,416087300
2021-09-23,2681.84326171875,2681.84326171875,2553.797694846237,2560.9113374502654,432390800
2021-09-24,2717.41162109375,2745.8661930423755,2681.843406157968,2696.070692132281,634549600
2021-09-27,2667.615966796875,2703.1841796875,2653.3886816406252,2681.843251953125,380151200
2021-09-28,2646.275146484375,2681.8433608188425,2624.9342178836946,2681.8433608188425,306827400
2021-09-29,2660.502685546875,2667.616329091118,2624.9344678256602,2646.275398458389,143081800
2021-09-30,2738.752685546875,2752.9799722250405,2667.6162521560473,2674.7298954951298,416099000
2021-10-01,2774.321044921875,2788.5483323317308,2724.5255389873796,2738.7528263972354,359864700
2021-10-04,2824.116455078125,2852.5710289328163,2767.207307368742,2774.320950832415,335762600
2021-10-05,2795.661376953125,2831.2295878558366,2781.4340925920405,2809.88866131421,236562700
2021-10-06,2930.821044921875,2952.1619748606267,2788.548178663532,2788.548178663532,446708800
2021-10-07,2930.821044921875,2966.3892614864612,2895.252828357289,2952.1619748606267,264905400
2021-10-08,2959.275390625,3016.184532752404,2937.9344623272236,2980.6163189227764,196631600
2021-10-11,2973.5029296875,2987.730216432416,2937.9347128252093,2959.2756429425835,146720100
2021-10-12,3001.957275390625,3016.184561055983,2973.502704059908,2973.502704059908,241196000
2021-10-13,3044.63916015625,3058.866445951373,3001.957302770882,3009.0709456684435,264629400
2021-10-14,3023.298095703125,3094.434521484375,3009.0708105468752,3044.6390234375,196989500
2021-10-15,3073.093994140625,3080.2076376455802,3001.9575590910736,3023.298489605939,318189600
2021-10-18,3137.116943359375,3137.1169433593755,3087.321436321925,3094.4350801844175,286829000
2021-10-19,3130.003173828125,3165.571391712536,3101.548599520597,3165.571391712536,161256300
2021-10-21,3101.54833984375,3172.68476965668,3073.093767918578,3165.571126675387,319230200
2021-10-22,3130.003173828125,3130.003173828125,3073.0940252130686,3087.3213123668324,160459300
2021-10-25,3058.86669921875,3108.6622036246363,3058.86669921875,3080.2076296784157,128240100
2021-10-26,3094.43505859375,3108.6623462194684,3037.5259080908763,3044.6395519037355,108782400
2021-10-27,3051.752685546875,3087.320898665137,3030.411757675918,3080.207256041485,258038300
